,City,Date,Daily Mean PM2.5 Concentration,State,Local Site Name,0 filters,10 filters,100 filters,1000 filters
1020,ElPaso,07/27/2025,4.7,Texas,Socorro Hueco,4.7,4.66381,4.43116,3.61383
1021,ElPaso,07/28/2025,4.3,Texas,Socorro Hueco,4.3,4.26689,4.05404,3.30627
1022,ElPaso,07/29/2025,3.2,Texas,Socorro Hueco,3.2,3.17536,3.01696,2.4604800000000004
1023,ElPaso,07/30/2025,4.6,Texas,Socorro Hueco,4.6,4.564579999999999,4.33688,3.53694
1024,ElPaso,07/31/2025,3.9,Texas,Socorro Hueco,3.9,3.86997,3.67692,2.99871
1025,ElPaso,08/01/2025,4.4,Texas,Socorro Hueco,4.4,4.3661200000000004,4.14832,3.3831600000000006
1026,ElPaso,08/02/2025,7.2,Texas,Socorro Hueco,7.2,7.14456,6.7881599999999995,5.53608
1027,ElPaso,08/03/2025,5.4,Texas,Socorro Hueco,5.4,5.35842,5.09112,4.1520600000000005
1028,ElPaso,08/04/2025,7.0,Texas,Socorro Hueco,7.0,6.9460999999999995,6.5996,5.3823
1029,ElPaso,08/05/2025,7.9,Texas,Socorro Hueco,7.9,7.83917,7.44812,6.0743100000000005
1030,ElPaso,08/06/2025,6.5,Texas,Socorro Hueco,6.5,6.449949999999999,6.1282,4.997850000000001
1031,ElPaso,08/07/2025,8.4,Texas,Socorro Hueco,8.4,8.33532,7.91952,6.458760000000001
1032,ElPaso,08/08/2025,11.8,Texas,Socorro Hueco,11.8,11.70914,11.12504,9.073020000000001
1033,ElPaso,08/09/2025,9.9,Texas,Socorro Hueco,9.9,9.82377,9.33372,7.61211
1034,ElPaso,08/10/2025,10.2,Texas,Socorro Hueco,10.2,10.121459999999999,9.61656,7.842779999999999
1035,ElPaso,08/11/2025,8.0,Texas,Socorro Hueco,8.0,7.9384,7.5424,6.1512
1036,ElPaso,08/12/2025,6.5,Texas,Socorro Hueco,6.5,6.449949999999999,6.1282,4.997850000000001
1037,ElPaso,08/13/2025,7.1,Texas,Socorro Hueco,7.1,7.045329999999999,6.693879999999999,5.4591899999999995
1038,ElPaso,08/14/2025,7.8,Texas,Socorro Hueco,7.8,7.73994,7.35384,5.99742
1039,ElPaso,08/15/2025,5.4,Texas,Socorro Hueco,5.4,5.35842,5.09112,4.1520600000000005
1040,ElPaso,08/16/2025,5.7,Texas,Socorro Hueco,5.7,5.65611,5.37396,4.3827300000000005
1041,ElPaso,08/17/2025,5.2,Texas,Socorro Hueco,5.2,5.15996,4.90256,3.9982800000000003
1042,ElPaso,08/18/2025,4.5,Texas,Socorro Hueco,4.5,4.46535,4.2425999999999995,3.4600500000000003
1043,ElPaso,08/19/2025,5.9,Texas,Socorro Hueco,5.9,5.85457,5.56252,4.536510000000001
1044,ElPaso,08/20/2025,4.9,Texas,Socorro Hueco,4.9,4.8622700000000005,4.61972,3.7676100000000003
1045,ElPaso,08/21/2025,5.7,Texas,Socorro Hueco,5.7,5.65611,5.37396,4.3827300000000005
1046,ElPaso,08/22/2025,7.1,Texas,Socorro Hueco,7.1,7.045329999999999,6.693879999999999,5.4591899999999995
1047,ElPaso,08/23/2025,7.2,Texas,Socorro Hueco,7.2,7.14456,6.7881599999999995,5.53608
1048,ElPaso,08/24/2025,8.1,Texas,Socorro Hueco,8.1,8.03763,7.636679999999999,6.22809
1049,ElPaso,08/25/2025,7.6,Texas,Socorro Hueco,7.6,7.541479999999999,7.165279999999999,5.84364
1050,ElPaso,08/26/2025,8.6,Texas,Socorro Hueco,8.6,8.53378,8.10808,6.61254
1051,ElPaso,08/27/2025,6.1,Texas,Socorro Hueco,6.1,6.05303,5.751079999999999,4.69029
1052,ElPaso,08/28/2025,4.8,Texas,Socorro Hueco,4.8,4.763039999999999,4.52544,3.69072
1053,ElPaso,08/29/2025,5.8,Texas,Socorro Hueco,5.8,5.7553399999999995,5.46824,4.45962
1054,ElPaso,08/30/2025,0.0,Texas,Socorro Hueco,0.0,0.0,0.0,0.0
1055,ElPaso,08/31/2025,0.0,Texas,Socorro Hueco,0.0,0.0,0.0,0.0
1056,ElPaso,09/01/2025,0.0,Texas,Socorro Hueco,0.0,0.0,0.0,0.0
1057,ElPaso,09/02/2025,3.6,Texas,Socorro Hueco,3.6,3.57228,3.3940799999999998,2.76804
1058,ElPaso,09/03/2025,7.2,Texas,Socorro Hueco,7.2,7.14456,6.7881599999999995,5.53608
1059,ElPaso,09/04/2025,8.1,Texas,Socorro Hueco,8.1,8.03763,7.636679999999999,6.22809
1060,ElPaso,09/05/2025,3.3,Texas,Socorro Hueco,3.3,3.27459,3.1112399999999996,2.53737
1061,ElPaso,09/06/2025,2.8,Texas,Socorro Hueco,2.8,2.77844,2.63984,2.15292
1062,ElPaso,09/07/2025,3.7,Texas,Socorro Hueco,3.7,3.67151,3.48836,2.84493
1063,ElPaso,09/08/2025,4.6,Texas,Socorro Hueco,4.6,4.564579999999999,4.33688,3.53694
1064,ElPaso,09/09/2025,4.8,Texas,Socorro Hueco,4.8,4.763039999999999,4.52544,3.69072
1065,ElPaso,09/10/2025,4.1,Texas,Socorro Hueco,4.1,4.068429999999999,3.8654799999999994,3.15249
1066,ElPaso,09/11/2025,4.8,Texas,Socorro Hueco,4.8,4.763039999999999,4.52544,3.69072
1067,ElPaso,09/12/2025,5.0,Texas,Socorro Hueco,5.0,4.9615,4.7139999999999995,3.8445
1068,ElPaso,09/13/2025,3.8,Texas,Socorro Hueco,3.8,3.7707399999999995,3.5826399999999996,2.92182
1069,ElPaso,09/14/2025,3.0,Texas,Socorro Hueco,3.0,2.9768999999999997,2.8284,2.3067
1070,ElPaso,09/15/2025,3.5,Texas,Socorro Hueco,3.5,3.4730499999999997,3.2998,2.69115
1071,ElPaso,09/16/2025,9.2,Texas,Socorro Hueco,9.2,9.129159999999999,8.67376,7.07388
1072,ElPaso,09/17/2025,4.9,Texas,Socorro Hueco,4.9,4.8622700000000005,4.61972,3.7676100000000003
1073,ElPaso,09/18/2025,5.0,Texas,Socorro Hueco,5.0,4.9615,4.7139999999999995,3.8445
1074,ElPaso,09/19/2025,4.5,Texas,Socorro Hueco,4.5,4.46535,4.2425999999999995,3.4600500000000003
